"","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"26",0.108275247323476,-0.417197496080499,0.511034585738104,0.00542073836542547,0.105207691822107,-0.402128330553358
"27",0.180456483797056,-0.470836190434426,0.521167397427851,0.00542073836542547,0.105207691822107,-0.402128330553358
"28",0.252641112883742,-0.417197496080499,0.472360298971128,0.00542073836542547,0.105207691822107,-0.402128330553358
"29",0.324825741970429,-0.417197496080499,0.460389096889289,0.00542073836542547,0.105207691822107,-0.402128330553358
"30",0.397006978444009,-0.470836190434426,0.382118233225971,0.00542073836542547,0.105207691822107,-0.402128330553358
"31",0.469191607530695,-0.516791963979729,0.318579252165951,0.00542073836542547,0.105207691822107,-0.402128330553358
"32",0.541372844004275,-0.5082868855938,0.388568074264894,0.00542073836542547,0.105207691822107,-0.402128330553358
"33",0.613557473090961,-0.5082868855938,0.430925331682694,0.00542073836542547,0.105207691822107,-0.402128330553358
"34",0.685742102177648,-0.5082868855938,0.543265221332797,0.00542073836542547,0.105207691822107,-0.402128330553358
"35",0.757923338651228,-0.470836190434426,0.851743415205878,0.00542073836542547,0.105207691822107,-0.402128330553358
"36",0.830107967737914,-0.417197496080499,1.21916151922543,0.00542073836542547,0.105207691822107,-0.402128330553358
"37",0.902289204211493,-0.511688916948172,1.06630276254962,0.00542073836542547,0.105207691822107,-0.402128330553358
"38",0.97447383329818,-0.521044503172694,0.813991418568269,0.00542073836542547,0.105207691822107,-0.402128330553358
"39",1.04665846238487,-0.521044503172694,0.505513224695188,0.00542073836542547,0.105207691822107,-0.402128330553358
"40",1.11883969885845,-0.516791963979729,0.342521656329629,0.00542073836542547,0.105207691822107,-0.402128330553358
"41",1.19102432794513,-0.511688916948172,0.19150747991255,0.00542073836542547,0.105207691822107,-0.402128330553358
"42",1.26320556441871,-0.470836190434426,-0.0193627069137246,0.00542073836542547,0.105207691822107,-0.402128330553358
"43",1.3353901935054,-0.5082868855938,-0.288250513757104,0.00542073836542547,0.105207691822107,-0.402128330553358
"44",1.40757482259209,-0.215485387027546,-0.430982648609808,0.00542073836542547,0.105207691822107,-0.402128330553358
"45",1.47975605906566,-0.0750381926145696,-0.0654091248489894,0.00542073836542547,0.105207691822107,-0.402128330553358
"46",1.55194068815235,-0.126097013191431,0.0837666611759975,0.00542073836542547,0.105207691822107,-0.402128330553358
"47",1.62412192462593,0.00411573689714441,0.185057638873628,0.00542073836542547,0.105207691822107,-0.402128330553358
"48",1.69630655371262,-0.126097013191431,0.158354554188491,0.00542073836542547,0.105207691822107,-0.402128330553358
"49",-1.69630655371262,0.00411573689714441,0.17032575627033,0.00542073836542547,0.105207691822107,-0.402128330553358
"50",-1.62412192462593,-0.0750381926145696,-0.0276509383447397,0.00542073836542547,0.105207691822107,-0.402128330553358
"51",-1.55194068815235,-0.215485387027546,-0.225633822826449,0.00542073836542547,0.105207691822107,-0.402128330553358
"52",-1.47975605906567,-0.417197496080499,-0.610544489970756,0.00542073836542547,0.105207691822107,-0.402128330553358
"53",-1.40757482259209,-0.511688916948172,-0.974273433472842,0.00542073836542547,0.105207691822107,-0.402128330553358
"54",-1.3353901935054,-0.5082868855938,-1.24592192083768,0.00542073836542547,0.105207691822107,-0.402128330553358
"55",-1.26320556441871,-0.5082868855938,-1.4641580489656,0.00542073836542547,0.105207691822107,-0.402128330553358
"56",-1.19102432794513,-0.514240440463951,-1.63083258798199,0.00542073836542547,0.105207691822107,-0.402128330553358
"57",-1.11883969885845,-0.512539424786765,-1.71370871242549,0.00542073836542547,0.105207691822107,-0.402128330553358
"58",-1.04665846238487,-0.511688916948172,-1.69160469865391,0.00542073836542547,0.105207691822107,-0.402128330553358
"59",-0.97447383329818,-0.470836190434426,-1.50835988664214,0.00542073836542547,0.105207691822107,-0.402128330553358
"60",-0.902289204211493,-0.215485387027546,-1.24316124031622,0.00542073836542547,0.105207691822107,-0.402128330553358
"61",-0.830107967737914,-0.215485387027546,-0.698941975457181,0.00542073836542547,0.105207691822107,-0.402128330553358
"62",-0.757923338651227,-0.215485387027546,-0.138152437602751,0.00542073836542547,0.105207691822107,-0.402128330553358
"63",-0.685742102177648,-0.516791963979729,-0.122498264870087,0.00542073836542547,0.105207691822107,-0.402128330553358
"64",-0.613557473090961,-0.516791963979729,0.255046460972571,0.00542073836542547,0.105207691822107,-0.402128330553358
"65",-0.541372844004275,-0.516791963979729,0.446579504415358,0.00542073836542547,0.105207691822107,-0.402128330553358
"66",-0.469191607530695,-0.516791963979729,0.455783836109099,0.00542073836542547,0.105207691822107,-0.402128330553358
"67",-0.397006978444008,-0.511688916948172,0.702567629180891,0.00542073836542547,0.105207691822107,-0.402128330553358
"68",-0.324825741970429,-0.511688916948172,0.730193003995394,0.00542073836542547,0.105207691822107,-0.402128330553358
"69",-0.252641112883742,-0.511688916948172,0.647323069418526,0.00542073836542547,0.105207691822107,-0.402128330553358
"70",-0.180456483797056,-0.474238221788797,0.539582250681973,0.00542073836542547,0.105207691822107,-0.402128330553358
"71",-0.108275247323476,-0.470836190434426,0.473282589100494,0.00542073836542547,0.105207691822107,-0.402128330553358
"72",-0.0360906182367896,-0.417197496080499,0.442896533764533,0.00542073836542547,0.105207691822107,-0.402128330553358
"73",0.0360906182367898,-0.417197496080499,0.402377666738825,0.00542073836542547,0.105207691822107,-0.402128330553358
"74",0.108275247323476,-0.470836190434426,0.383962813484703,0.00542073836542547,0.105207691822107,-0.402128330553358
"75",0.180456483797056,-0.470836190434426,0.383962813484703,0.00542073836542547,0.105207691822107,-0.402128330553358
"76",0.252641112883742,-0.470836190434426,0.345288526717728,0.00542073836542547,0.105207691822107,-0.402128330553358
"77",0.324825741970429,-0.511688916948172,0.289115486959356,0.00542073836542547,0.105207691822107,-0.402128330553358
"78",0.397006978444009,-0.516791963979729,0.185979929002994,0.00542073836542547,0.105207691822107,-0.402128330553358
"79",0.469191607530695,-0.516791963979729,0.167565075748872,0.00542073836542547,0.105207691822107,-0.402128330553358
"80",0.541372844004275,-0.516791963979729,0.219132854727053,0.00542073836542547,0.105207691822107,-0.402128330553358
"81",0.613557473090961,-0.516791963979729,0.251357300455106,0.00542073836542547,0.105207691822107,-0.402128330553358
"82",0.685742102177648,-0.516791963979729,0.429080751423962,0.00542073836542547,0.105207691822107,-0.402128330553358
"83",0.757923338651228,-0.511688916948172,0.732959874383492,0.00542073836542547,0.105207691822107,-0.402128330553358
"84",0.830107967737914,-0.511688916948172,1.16851603037661,0.00542073836542547,0.105207691822107,-0.402128330553358
"85",0.902289204211493,-0.516791963979729,1.06261979189879,0.00542073836542547,0.105207691822107,-0.402128330553358
"86",0.97447383329818,-0.521044503172694,0.850827314943152,0.00542073836542547,0.105207691822107,-0.402128330553358
"87",1.04665846238487,-0.521044503172694,0.591150029660154,0.00542073836542547,0.105207691822107,-0.402128330553358
"88",1.11883969885845,-0.516791963979729,0.400533086480093,0.00542073836542547,0.105207691822107,-0.402128330553358
"89",1.19102432794513,-0.511688916948172,0.228337186420794,0.00542073836542547,0.105207691822107,-0.402128330553358
"90",1.26320556441871,-0.511688916948172,0.100343124038027,0.00542073836542547,0.105207691822107,-0.402128330553358
"91",1.3353901935054,-0.511688916948172,-0.184192665671375,0.00542073836542547,0.105207691822107,-0.402128330553358
"92",1.40757482259209,-0.511688916948172,-0.402434983665939,0.00542073836542547,0.105207691822107,-0.402128330553358
"93",1.47975605906566,-0.0750381926145696,-0.0387060401638525,0.00542073836542547,0.105207691822107,-0.402128330553358
"94",1.55194068815235,-0.105684825065201,0.122440947942974,0.00542073836542547,0.105207691822107,-0.402128330553358
"95",1.62412192462593,0.00411573689714441,0.254124170843204,0.00542073836542547,0.105207691822107,-0.402128330553358
"96",1.69630655371262,-0.126097013191431,0.213605303817496,0.00542073836542547,0.105207691822107,-0.402128330553358
"97",-1.69630655371262,-0.126097013191431,0.20347868199439,0.00542073836542547,0.105207691822107,-0.402128330553358
"98",-1.62412192462593,-0.126097013191431,0.0874496318268219,0.00542073836542547,0.105207691822107,-0.402128330553358
"99",-1.55194068815235,-0.215485387027546,-0.0994781508357749,0.00542073836542547,0.105207691822107,-0.402128330553358
"100",-1.47975605906567,-0.511688916948172,-0.519380134096233,0.00542073836542547,0.105207691822107,-0.402128330553358
"101",-1.40757482259209,-0.511688916948172,-0.888636628507875,0.00542073836542547,0.105207691822107,-0.402128330553358
"102",-1.3353901935054,-0.511688916948172,-1.15844053561398,0.00542073836542547,0.105207691822107,-0.402128330553358
"103",-1.26320556441871,-0.511688916948172,-1.43469428375901,0.00542073836542547,0.105207691822107,-0.402128330553358
"104",-1.19102432794513,-0.511688916948172,-1.56544902666323,0.00542073836542547,0.105207691822107,-0.402128330553358
"105",-1.11883969885845,-0.343997121438936,-1.63267097837408,0.00542073836542547,0.105207691822107,-0.402128330553358
"106",-1.04665846238487,-0.343997121438936,-1.65661338253776,0.00542073836542547,0.105207691822107,-0.402128330553358
"107",-0.97447383329818,-0.343997121438936,-1.49178342378011,0.00542073836542547,0.105207691822107,-0.402128330553358
"108",-0.902289204211493,-0.339744582245971,-1.22842316784628,0.00542073836542547,0.105207691822107,-0.402128330553358
"109",-0.830107967737914,-0.26144116057285,-0.668555920121219,0.00542073836542547,0.105207691822107,-0.402128330553358
"110",-0.757923338651227,-0.339744582245971,-0.0736973562800041,0.00542073836542547,0.105207691822107,-0.402128330553358
"111",-0.685742102177648,-0.343997121438936,-0.0469880817282273,0.00542073836542547,0.105207691822107,-0.402128330553358
"112",-0.613557473090961,-0.5082868855938,0.310291020734936,0.00542073836542547,0.105207691822107,-0.402128330553358
"113",-0.541372844004275,-0.521044503172694,0.466838937928212,0.00542073836542547,0.105207691822107,-0.402128330553358
"114",-0.469191607530695,-0.5082868855938,0.484331501052968,0.00542073836542547,0.105207691822107,-0.402128330553358
"115",-0.397006978444008,-0.384849847952682,0.646400779289159,0.00542073836542547,0.105207691822107,-0.402128330553358
"116",-0.324825741970429,-0.343997121438936,0.720988672301653,0.00542073836542547,0.105207691822107,-0.402128330553358
"117",-0.252641112883742,-0.343997121438936,0.653766720590808,0.00542073836542547,0.105207691822107,-0.402128330553358
"118",-0.180456483797056,-0.339744582245971,0.467755038190938,0.00542073836542547,0.105207691822107,-0.402128330553358
"119",-0.108275247323476,-0.339744582245971,0.509196195346012,0.00542073836542547,0.105207691822107,-0.402128330553358
"120",-0.0360906182367896,-0.339744582245971,0.464994357669479,0.00542073836542547,0.105207691822107,-0.402128330553358
"121",0.0360906182367898,-0.339744582245971,0.418031839471489,0.00542073836542547,0.105207691822107,-0.402128330553358
"122",0.108275247323476,-0.330388996021449,0.373830001794956,0.00542073836542547,0.105207691822107,-0.402128330553358
"123",0.180456483797056,-0.330388996021449,0.365541770363942,0.00542073836542547,0.105207691822107,-0.402128330553358
"124",0.252641112883742,-0.339744582245971,0.318579252165951,0.00542073836542547,0.105207691822107,-0.402128330553358
"125",0.324825741970429,-0.339744582245971,0.268856053446502,0.00542073836542547,0.105207691822107,-0.402128330553358
"126",0.397006978444009,-0.339744582245971,0.194268160434008,0.00542073836542547,0.105207691822107,-0.402128330553358
"127",0.469191607530695,-0.343997121438936,0.150066322757476,0.00542073836542547,0.105207691822107,-0.402128330553358
"128",0.541372844004275,-0.343997121438936,0.167565075748872,0.00542073836542547,0.105207691822107,-0.402128330553358
"129",0.613557473090961,-0.470836190434426,0.217288274468321,0.00542073836542547,0.105207691822107,-0.402128330553358
"130",0.685742102177648,-0.470836190434426,0.3259451934676,0.00542073836542547,0.105207691822107,-0.402128330553358
"131",0.757923338651228,-0.343997121438936,0.589305449401422,0.00542073836542547,0.105207691822107,-0.402128330553358
"132",0.830107967737914,-0.343997121438936,1.09392813736412,0.00542073836542547,0.105207691822107,-0.402128330553358
"133",0.902289204211493,-0.343997121438936,1.04880400955822,0.00542073836542547,0.105207691822107,-0.402128330553358
"134",0.97447383329818,-0.470836190434426,0.883051760671205,0.00542073836542547,0.105207691822107,-0.402128330553358
"135",1.04665846238487,-0.521044503172694,0.65100604006935,0.00542073836542547,0.105207691822107,-0.402128330553358
"136",1.11883969885845,-0.521044503172694,0.483409210923601,0.00542073836542547,0.105207691822107,-0.402128330553358
"137",1.19102432794513,-0.470836190434426,0.361858799713117,0.00542073836542547,0.105207691822107,-0.402128330553358
"138",1.26320556441871,-0.487846347206284,0.236625417851809,0.00542073836542547,0.105207691822107,-0.402128330553358
"139",1.3353901935054,-0.343997121438936,-0.0488326619869597,0.00542073836542547,0.105207691822107,-0.402128330553358
"140",1.40757482259209,-0.343997121438936,-0.273518631153806,0.00542073836542547,0.105207691822107,-0.402128330553358
"141",1.47975605906566,-0.0750381926145696,0.0432539840169297,0.00542073836542547,0.105207691822107,-0.402128330553358
"142",1.55194068815235,-0.209531832157396,0.168487365878238,0.00542073836542547,0.105207691822107,-0.402128330553358
"143",1.62412192462593,0.475665632874343,0.300164398911829,0.00542073836542547,0.105207691822107,-0.402128330553358
"144",1.69630655371262,0.458627125841198,0.289115486959356,0.00542073836542547,0.105207691822107,-0.402128330553358
"145",-1.69630655371262,0.475665632874343,0.275299704618785,0.00542073836542547,0.105207691822107,-0.402128330553358
"146",-1.62412192462593,0.475665632874343,0.118757977292149,0.00542073836542547,0.105207691822107,-0.402128330553358
"147",-1.55194068815235,0.437364429876375,-0.122498264870087,0.00542073836542547,0.105207691822107,-0.402128330553358
"148",-1.47975605906567,0.458627125841198,-0.541477958001179,0.00542073836542547,0.105207691822107,-0.402128330553358
"149",-1.40757482259209,0.475665632874343,-0.879426106947494,0.00542073836542547,0.105207691822107,-0.402128330553358
"150",-1.3353901935054,0.437364429876375,-1.13357584132094,0.00542073836542547,0.105207691822107,-0.402128330553358
"151",-1.26320556441871,0.422026938520416,-1.4116741697247,0.00542073836542547,0.105207691822107,-0.402128330553358
"152",-1.19102432794513,0.422026938520416,-1.55440011471076,0.00542073836542547,0.105207691822107,-0.402128330553358
"153",-1.11883969885845,0.506283915063688,-1.61517841524932,0.00542073836542547,0.105207691822107,-0.402128330553358
"154",-1.04665846238487,0.433111890683411,-1.58294777965463,0.00542073836542547,0.105207691822107,-0.402128330553358
"155",-0.97447383329818,0.433111890683411,-1.43837725440983,0.00542073836542547,0.105207691822107,-0.402128330553358
"156",-0.902289204211493,0.506283915063688,-1.16672876704499,0.00542073836542547,0.105207691822107,-0.402128330553358
"157",-0.830107967737914,0.536080039675726,-0.626198662703419,0.00542073836542547,0.105207691822107,-0.402128330553358
"158",-0.757923338651227,0.508863788840753,-0.0856685583618433,0.00542073836542547,0.105207691822107,-0.402128330553358
"159",-0.685742102177648,0.870584772594319,-0.0589592838100665,0.00542073836542547,0.105207691822107,-0.402128330553358
"160",-0.613557473090961,0.870584772594319,0.262412402274219,0.00542073836542547,0.105207691822107,-0.402128330553358
"161",-0.541372844004275,0.870584772594319,0.503668644436455,0.00542073836542547,0.105207691822107,-0.402128330553358
"162",-0.469191607530695,0.870584772594319,0.527611048600134,0.00542073836542547,0.105207691822107,-0.402128330553358
"163",-0.397006978444008,2.56780151476777,0.784527653361674,0.00542073836542547,0.105207691822107,-0.402128330553358
"164",-0.324825741970429,0.870584772594319,0.838856112861313,0.00542073836542547,0.105207691822107,-0.402128330553358
"165",-0.252641112883742,0.870584772594319,0.742164206077233,0.00542073836542547,0.105207691822107,-0.402128330553358
"166",-0.180456483797056,0.870584772594319,0.627063635905671,0.00542073836542547,0.105207691822107,-0.402128330553358
"167",-0.108275247323476,-0.323584933312706,0.553391843155904,0.00542073836542547,0.105207691822107,-0.402128330553358
"168",-0.0360906182367896,2.48949809309465,0.496302703134807,0.00542073836542547,0.105207691822107,-0.402128330553358
"169",0.0360906182367898,3.80452496286572,0.432763722074786,0.00542073836542547,0.105207691822107,-0.402128330553358
"170",0.108275247323476,3.80452496286572,0.416187259212757,0.00542073836542547,0.105207691822107,-0.402128330553358
"171",0.180456483797056,3.84027464234791,0.359098119191659,0.00542073836542547,0.105207691822107,-0.402128330553358
"172",0.252641112883742,3.80452496286572,0.326867483596966,0.00542073836542547,0.105207691822107,-0.402128330553358
"173",0.324825741970429,2.28350509458744,0.286354806437898,0.00542073836542547,0.105207691822107,-0.402128330553358
"174",0.397006978444009,2.56780151476777,0.255962561235297,0.00542073836542547,0.105207691822107,-0.402128330553358
"175",0.469191607530695,0.870584772594319,0.14915022249475,0.00542073836542547,0.105207691822107,-0.402128330553358
"176",0.541372844004275,0.870584772594319,0.142700381455827,0.00542073836542547,0.105207691822107,-0.402128330553358
"177",0.613557473090961,0.203276322434318,0.162959814968682,0.00542073836542547,0.105207691822107,-0.402128330553358
"178",0.685742102177648,0.870584772594319,0.268856053446502,0.00542073836542547,0.105207691822107,-0.402128330553358
"179",0.757923338651228,0.870584772594319,0.521167397427851,0.00542073836542547,0.105207691822107,-0.402128330553358
"180",0.830107967737914,0.508863788840753,0.829645591300932,0.00542073836542547,0.105207691822107,-0.402128330553358
"181",0.902289204211493,-0.326136456828484,0.732959874383492,0.00542073836542547,0.105207691822107,-0.402128330553358
"182",0.97447383329818,0.506283915063688,0.557997103936094,0.00542073836542547,0.105207691822107,-0.402128330553358
"183",1.04665846238487,0.506283915063688,0.266095372925044,0.00542073836542547,0.105207691822107,-0.402128330553358
"184",1.11883969885845,0.423727954197602,0.0874496318268219,0.00542073836542547,0.105207691822107,-0.402128330553358
"185",1.19102432794513,-0.326136456828484,-0.100400440965141,0.00542073836542547,0.105207691822107,-0.402128330553358
"186",1.26320556441871,-0.326136456828484,-0.240365705429747,0.00542073836542547,0.105207691822107,-0.402128330553358
"187",1.3353901935054,0.389679290392599,-0.391386071713466,0.00542073836542547,0.105207691822107,-0.402128330553358
"188",1.40757482259209,-0.326136456828484,-0.65658471803938,0.00542073836542547,0.105207691822107,-0.402128330553358
"189",1.47975605906566,0.389679290392599,-0.209979650093786,0.00542073836542547,0.105207691822107,-0.402128330553358
"190",1.55194068815235,0.433111890683411,-0.0396221404265788,0.00542073836542547,0.105207691822107,-0.402128330553358
"191",1.62412192462593,0.978684318879479,0.143622671585194,0.00542073836542547,0.105207691822107,-0.402128330553358
"192",1.69630655371262,2.56780151476777,0.124285528201706,0.00542073836542547,0.105207691822107,-0.402128330553358
"193",-1.69630655371262,0.506283915063688,0.133496049762086,0.00542073836542547,0.105207691822107,-0.402128330553358
"194",-1.62412192462593,0.432233032583531,-0.0488326619869597,0.00542073836542547,0.105207691822107,-0.402128330553358
"195",-1.55194068815235,0.508863788840753,-0.291011194278562,0.00542073836542547,0.105207691822107,-0.402128330553358
"196",-1.47975605906567,0.389679290392599,-0.686054673112615,0.00542073836542547,0.105207691822107,-0.402128330553358
"197",-1.40757482259209,0.363313547396219,-1.04610064596388,0.00542073836542547,0.105207691822107,-0.402128330553358
"198",-1.3353901935054,-0.343997121438936,-1.35274044944487,0.00542073836542547,0.105207691822107,-0.402128330553358
"199",-1.26320556441871,-0.343997121438936,-1.6262273272018,0.00542073836542547,0.105207691822107,-0.402128330553358
"200",-1.19102432794513,-0.3482496606319,-1.78276905452843,0.00542073836542547,0.105207691822107,-0.402128330553358
"201",-1.11883969885845,-0.343997121438936,-1.88498232235543,0.00542073836542547,0.105207691822107,-0.402128330553358
"202",-1.04665846238487,-0.343997121438936,-1.94207146237652,0.00542073836542547,0.105207691822107,-0.402128330553358
"203",-0.97447383329818,-0.343997121438936,-1.91905134834221,0.00542073836542547,0.105207691822107,-0.402128330553358
"204",-0.902289204211493,0.0943262683105661,-1.82420402181686,0.00542073836542547,0.105207691822107,-0.402128330553358
"205",-0.830107967737914,0.0943262683105661,-1.64371989032655,0.00542073836542547,0.105207691822107,-0.402128330553358
"206",-0.757923338651227,0.370117610104962,-1.47612925104744,0.00542073836542547,0.105207691822107,-0.402128330553358
"207",-0.685742102177648,-0.339744582245971,-1.24592192083768,0.00542073836542547,0.105207691822107,-0.402128330553358
"208",-0.613557473090961,0.60928041431729,-0.799316852892085,0.00542073836542547,0.105207691822107,-0.402128330553358
"209",-0.541372844004275,0.370117610104962,-0.440186980303548,0.00542073836542547,0.105207691822107,-0.402128330553358
"210",-0.469191607530695,0.60928041431729,-0.182354275279283,0.00542073836542547,0.105207691822107,-0.402128330553358
"211",-0.397006978444008,0.60928041431729,0.0506199253185782,0.00542073836542547,0.105207691822107,-0.402128330553358
"212",-0.324825741970429,0.38712776687682,0.0819282707839054,0.00542073836542547,0.105207691822107,-0.402128330553358
"213",-0.252641112883742,-0.332090011698635,0.0101010582928702,0.00542073836542547,0.105207691822107,-0.402128330553358
"214",-0.180456483797056,-0.335492043053007,-0.0755357466720962,0.00542073836542547,0.105207691822107,-0.402128330553358
"215",-0.108275247323476,0.370117610104962,-0.202613708792137,0.00542073836542547,0.105207691822107,-0.402128330553358
"216",-0.0360906182367896,-0.335492043053007,-0.274434731416532,0.00542073836542547,0.105207691822107,-0.402128330553358
"217",0.0360906182367898,0.370117610104962,-0.376647999243528,0.00542073836542547,0.105207691822107,-0.402128330553358
"218",0.108275247323476,-0.335492043053007,-0.484388817980081,0.00542073836542547,0.105207691822107,-0.402128330553358
"219",0.180456483797056,-0.335492043053007,-0.554371450212384,0.00542073836542547,0.105207691822107,-0.402128330553358
"220",0.252641112883742,0.370117610104962,-0.628959343224877,0.00542073836542547,0.105207691822107,-0.402128330553358
"221",0.324825741970429,-0.335492043053007,-0.735777871832064,0.00542073836542547,0.105207691822107,-0.402128330553358
"222",0.397006978444009,-0.335492043053007,-0.792867011853162,0.00542073836542547,0.105207691822107,-0.402128330553358
"223",0.469191607530695,0.370117610104962,-0.809443474715191,0.00542073836542547,0.105207691822107,-0.402128330553358
"224",0.541372844004275,0.38712776687682,-0.792867011853162,0.00542073836542547,0.105207691822107,-0.402128330553358
"225",0.613557473090961,0.60928041431729,-0.767086217297391,0.00542073836542547,0.105207691822107,-0.402128330553358
"226",0.685742102177648,0.60928041431729,-0.601333968410375,0.00542073836542547,0.105207691822107,-0.402128330553358
"227",0.757923338651228,0.38712776687682,-0.323241829873255,0.00542073836542547,0.105207691822107,-0.402128330553358
"228",0.830107967737914,0.60928041431729,0.210844623296038,0.00542073836542547,0.105207691822107,-0.402128330553358
"229",0.902289204211493,0.38712776687682,0.264250792666312,0.00542073836542547,0.105207691822107,-0.402128330553358
"230",0.97447383329818,0.370117610104962,0.0810059806545392,0.00542073836542547,0.105207691822107,-0.402128330553358
"231",1.04665846238487,-0.335492043053007,-0.186037245930107,0.00542073836542547,0.105207691822107,-0.402128330553358
"232",1.11883969885845,-0.335492043053007,-0.39506904236429,0.00542073836542547,0.105207691822107,-0.402128330553358
"233",1.19102432794513,-0.335492043053007,-0.557132130733842,0.00542073836542547,0.105207691822107,-0.402128330553358
"234",1.26320556441871,-0.335492043053007,-0.655662427910014,0.00542073836542547,0.105207691822107,-0.402128330553358
"235",1.3353901935054,-0.339744582245971,-0.825097647447855,0.00542073836542547,0.105207691822107,-0.402128330553358
"236",1.40757482259209,-0.339744582245971,-0.965062911912461,0.00542073836542547,0.105207691822107,-0.402128330553358
"237",1.47975605906566,0.370117610104962,-0.729334220659781,0.00542073836542547,0.105207691822107,-0.402128330553358
"238",1.55194068815235,-0.339744582245971,-0.60962219984139,0.00542073836542547,0.105207691822107,-0.402128330553358
"239",1.62412192462593,-0.335492043053007,-0.482544237721349,0.00542073836542547,0.105207691822107,-0.402128330553358
"240",1.69630655371262,-0.335492043053007,-0.611466780100122,0.00542073836542547,0.105207691822107,-0.402128330553358
"241",-1.69630655371262,-0.339744582245971,-0.698941975457181,0.00542073836542547,0.105207691822107,-0.402128330553358
"242",-1.62412192462593,-0.339744582245971,-0.967829782300559,0.00542073836542547,0.105207691822107,-0.402128330553358
"243",-1.55194068815235,-0.339744582245971,-1.1216046392391,0.00542073836542547,0.105207691822107,-0.402128330553358
"244",-1.47975605906567,-0.339744582245971,-1.44389861545275,0.00542073836542547,0.105207691822107,-0.402128330553358
"245",-1.40757482259209,-0.343997121438936,-1.69989293008492,0.00542073836542547,0.105207691822107,-0.402128330553358
"246",-1.3353901935054,0.0943262683105661,-1.8812993517046,0.00542073836542547,0.105207691822107,-0.402128330553358
"247",-1.26320556441871,0.0943262683105661,-2.03139742785896,0.00542073836542547,0.105207691822107,-0.402128330553358
"248",-1.19102432794513,0.0943262683105661,-2.11611194269456,0.00542073836542547,0.105207691822107,-0.402128330553358
"249",-1.11883969885845,0.0943262683105661,-2.2109592692199,0.00542073836542547,0.105207691822107,-0.402128330553358
"250",-1.04665846238487,0.0943262683105661,-2.24410600507732,0.00542073836542547,0.105207691822107,-0.402128330553358
"251",-0.97447383329818,0.136057852924192,-2.17320108271565,0.00542073836542547,0.105207691822107,-0.402128330553358
"252",-0.902289204211493,0.0943262683105661,-2.110584391785,0.00542073836542547,0.105207691822107,-0.402128330553358
"253",-0.830107967737914,0.0943262683105661,-2.00929341408737,0.00542073836542547,0.105207691822107,-0.402128330553358
